entity_type,source_iri,source_label,source_definition,candidate_rank,target_iri,target_label,target_definition,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
class,https://example.org/mod-sbd#ConductRootCauseAnalysis,Conduct Root Cause Analysis,Identify root causes and impacts during post-incident analysis.,2,https://example.org/ontology/sora#AnalyticalAtomicObligation,AnalyticalAtomicObligation,A candidate atomic semantic obligation decomposed from one official compound SORA requirement.,0.10254,0.0,0.066651,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ConductRootCauseAnalysis,Conduct Root Cause Analysis,Identify root causes and impacts during post-incident analysis.,3,https://example.org/ontology/sora#SORAConcept,SORAConcept,Root grouping class for concepts required to represent the controlled SORA supplier-assurance domain.,0.008614,0.087788,0.036325,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ConductThreatAnalysis,Conduct Threat Analysis,Analyse systems from a threat-actor perspective and anticipate probable attack methods.,1,https://example.org/ontology/sora#ThreatType,ThreatType,A controlled type of cybersecurity threat or attack referenced by the SORA Cyber Safety Extension.,0.22252,0.076211,0.171312,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ConductThreatAnalysis,Conduct Threat Analysis,Analyse systems from a threat-actor perspective and anticipate probable attack methods.,2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.118997,0.041808,0.091981,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ConductThreatAnalysis,Conduct Threat Analysis,Analyse systems from a threat-actor perspective and anticipate probable attack methods.,3,https://example.org/ontology/sora#AnalyticalRequirementElement,AnalyticalRequirementElement,A non-official analytical element introduced to represent the semantics of an official source requirement without altering it.,0.12706,0.0,0.082589,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ConductThreatAssessment,Conduct Threat Assessment,Assess relevant cyber threats and maintain the assessment over time.,1,https://example.org/ontology/sora#AssessmentArtifact,AssessmentArtifact,A documented result or artefact produced by an assessment or appraisal.,0.375933,0.064636,0.266979,low review priority,False,,,,
class,https://example.org/mod-sbd#ConductThreatAssessment,Conduct Threat Assessment,Assess relevant cyber threats and maintain the assessment over time.,2,https://example.org/ontology/sora#SafetyAssessment,SafetyAssessment,A documented safety assessment used to support SORA assurance.,0.369451,0.068208,0.264016,low review priority,False,,,,
class,https://example.org/mod-sbd#ConductThreatAssessment,Conduct Threat Assessment,Assess relevant cyber threats and maintain the assessment over time.,3,https://example.org/ontology/sora#FunctionalHazardAssessment,FunctionalHazardAssessment,A Functional Hazard Assessment used to demonstrate system-safety assurance.,0.269467,0.063781,0.197477,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Confidentiality,Confidentiality,Protection of information from unauthorised disclosure.,1,https://example.org/ontology/sora#Credential,Credential,A formal credential indicating recognised organisational or individual standing.,0.299871,0.0,0.194916,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Confidentiality,Confidentiality,Protection of information from unauthorised disclosure.,2,https://example.org/ontology/sora#Configuration,Configuration,The configuration of the UAS or supporting systems that is subject to conformity and change control.,0.227658,0.0,0.147978,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Confidentiality,Confidentiality,Protection of information from unauthorised disclosure.,3,https://example.org/ontology/sora#ConformityStatus,ConformityStatus,A controlled status describing conformity/non-conformity of an item or configuration.,0.106171,0.0,0.069011,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Context,Context,Circumstances that shape programme and capability cybersecurity.,1,https://example.org/ontology/sora#OperationalContextElement,OperationalContextElement,"A non-actor element describing an operational boundary, configuration, resource, or environmental condition.",0.329967,0.0,0.214479,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Context,Context,Circumstances that shape programme and capability cybersecurity.,2,https://example.org/ontology/sora#ControlStation,ControlStation,A station used to control or supervise the unmanned aircraft.,0.144014,0.0,0.093609,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#Context,Context,Circumstances that shape programme and capability cybersecurity.,3,https://example.org/ontology/sora#Configuration,Configuration,The configuration of the UAS or supporting systems that is subject to conformity and change control.,0.057045,0.0,0.037079,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContextualConcept,Contextual Concept,"A mission, context, objective, expectation or operational state needed to interpret SbD requirements.",1,https://example.org/ontology/sora#SORAConcept,SORAConcept,Root grouping class for concepts required to represent the controlled SORA supplier-assurance domain.,0.319861,0.0,0.207909,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContextualConcept,Contextual Concept,"A mission, context, objective, expectation or operational state needed to interpret SbD requirements.",2,https://example.org/ontology/sora#ConceptOfOperations,ConceptOfOperations,The documented concept of operations describing the proposed operation.,0.250565,0.037218,0.175894,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContextualConcept,Contextual Concept,"A mission, context, objective, expectation or operational state needed to interpret SbD requirements.",3,https://example.org/ontology/sora#SecurityAndSafetyConcept,SecurityAndSafetyConcept,An abstract cybersecurity or safety concept referenced by the SORA requirement set.,0.220082,0.034418,0.1551,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContinuousAssurance,Continuous Assurance,"Maintain assurance through recurring testing, monitoring, review and evidence across the lifecycle.",1,https://example.org/ontology/sora#AssuranceClaim,AssuranceClaim,"A claim that a SORA-relevant requirement, integrity level, or assurance condition is satisfied.",0.364682,0.038605,0.250555,low review priority,False,,,,
class,https://example.org/mod-sbd#ContinuousAssurance,Continuous Assurance,"Maintain assurance through recurring testing, monitoring, review and evidence across the lifecycle.",2,https://example.org/ontology/sora#AssuranceStatement,AssuranceStatement,"A formal assertion or statement concerning satisfaction, integrity, assurance, or another SORA-relevant condition.",0.356382,0.035892,0.24421,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContinuousAssurance,Continuous Assurance,"Maintain assurance through recurring testing, monitoring, review and evidence across the lifecycle.",3,https://example.org/ontology/sora#AssuranceArtifact,AssuranceArtifact,"An artefact whose primary purpose is to support, state, or demonstrate assurance.",0.348491,0.042463,0.241381,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContinuousRiskManagement,Continuous Risk Management,"Maintain risk understanding and treatment as context, threats and technology change over time.",1,https://example.org/ontology/sora#ManagementSystem,ManagementSystem,A managed organisational system used to control an assurance-relevant domain.,0.311999,0.0,0.202799,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContinuousRiskManagement,Continuous Risk Management,"Maintain risk understanding and treatment as context, threats and technology change over time.",2,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.259252,0.090986,0.200359,very low textual similarity,False,,,,
class,https://example.org/mod-sbd#ContinuousRiskManagement,Continuous Risk Management,"Maintain risk understanding and treatment as context, threats and technology change over time.",3,https://example.org/ontology/sora#FatigueRiskManagementSystem,FatigueRiskManagementSystem,A fatigue risk management system used to manage escalation in duty/flight-duty times.,0.198608,0.069707,0.153493,very low textual similarity,False,,,,
